timestamp,power_w,memory_gb,temperature_c
1773190139.6605916,71.3,14.056640625,57
1773190139.9324648,99.94,14.056640625,59
1773190140.1951444,112.85,14.056640625,59
1773190140.4593475,127.12,14.056640625,59
1773190140.72414,200.94,14.056640625,59
1773190140.9890008,200.22,14.056640625,59
1773190141.242106,200.03,14.056640625,59
1773190141.506639,199.59,14.056640625,59
1773190141.7721362,199.47,14.056640625,59
1773190142.0355823,199.9,14.056640625,59
1773190142.296659,199.98,14.056640625,59
1773190142.5507026,199.16,14.056640625,59
1773190142.8149548,199.61,14.056640625,59
1773190143.0789392,199.84,14.056640625,60
1773190143.3413594,199.74,14.056640625,60
1773190143.6044402,199.08,14.056640625,59
1773190143.8669908,199.46,14.056640625,60
1773190144.1312218,200.09,14.056640625,60
1773190144.3877904,199.68,14.056640625,60
1773190144.6505058,199.47,14.056640625,60
1773190144.9179506,200.0,14.056640625,60
1773190145.181796,200.05,14.056640625,60
1773190145.4392347,199.41,14.056640625,60
1773190145.7028844,199.49,14.056640625,60
1773190145.9668214,199.92,14.056640625,60
1773190146.230179,199.73,14.056640625,60
1773190146.4923637,199.18,14.056640625,59
1773190146.7546556,199.68,14.056640625,60
1773190147.0179458,199.87,14.056640625,60
1773190147.281233,199.34,14.056640625,60
1773190147.5465615,199.26,14.056640625,60
1773190147.8103495,200.03,14.056640625,60
1773190148.0668697,199.83,14.056640625,60
1773190148.3305771,199.57,14.056640625,60
1773190148.5840535,199.46,14.056640625,60
1773190148.8472276,199.89,14.056640625,60
1773190149.1126704,199.29,14.056640625,60
1773190149.3760026,199.6,14.056640625,60
1773190149.6386526,199.96,14.056640625,60
1773190149.8909564,200.01,14.056640625,60
1773190150.1547172,199.38,14.056640625,60
1773190150.4182498,199.58,14.056640625,60
1773190150.6759992,199.8,14.056640625,61
1773190150.943888,199.45,14.056640625,60
1773190151.2091799,199.18,14.056640625,60
1773190151.4723713,199.47,14.056640625,61
1773190151.734986,199.9,14.056640625,61
1773190151.998635,199.37,14.056640625,61
1773190152.255647,199.65,14.056640625,61
