experiment_id,power_cap_w,actual_power_cap_w,load_type,request_count,concurrency,max_tokens,total_time_s,total_energy_j,total_tokens,throughput_tps,avg_ttft_ms,avg_tbt_ms,avg_e2e_ms,edp
200W_mixed_8c_1773193275,200,200.0,mixed,50,8,100,348.6731469631195,69535.02773840436,5000,14.340077644490556,74.43363666534424,68.93493743857952,6898.992443084717,479721630.89693785
