experiment_id,target_input_tokens,actual_input_tokens,repeat_id,prompt_source,start_time,end_time,duration_ms,ttft_ms,measurement_mode,block_request_count,block_success_count,block_error_count,block_warmup_requests,block_min_requests_used,block_max_requests_used,avg_power_w,median_power_w,p95_power_w,peak_power_w,min_power_w,active_avg_power_w,active_median_power_w,active_p95_power_w,active_sample_count,active_sample_fraction,active_power_threshold_w,energy_j,energy_per_request_j,idle_baseline_w,dynamic_power_w,dynamic_energy_j,dynamic_energy_per_request_j,power_sample_count,status,error,first_ttft_ms,min_ttft_ms,max_ttft_ms,prompt_generation_ms,add_unique_prefix
prefill_token_power_modeling_1777904889,24,24,2,generated,1777905304.6995175,1777905307.7142692,3014.751434326172,70.0783840445585,block,43,43,0,2,30,100,173.18024490109917,211.91,212.598,212.598,58.155,200.36304201680676,212.438,212.598,119,0.7828947368421053,95.35854545454544,522.0953917125464,12.141753295640614,65.35854545454545,107.82169944655372,325.0556230579832,7.559433094371703,150,ok,,71.5188980102539,69.75317001342773,71.5188980102539,36.38672828674317,False
prefill_token_power_modeling_1777904889,64,64,3,generated,1777905310.142252,1777905313.1851127,3042.860746383667,70.72887309761934,block,43,43,0,2,30,100,177.74944800454577,218.943,219.559,219.559,57.058,209.0481206896552,219.14,219.559,116,0.7631578947368421,95.35854545454544,540.8668180243969,12.578298093590629,65.35854545454545,112.39090255000032,341.989865620028,7.95325268883786,150,ok,,70.77765464782715,70.46008110046387,71.63834571838379,66.68353080749512,False
prefill_token_power_modeling_1777904889,48,48,5,generated,1777905315.5997243,1777905318.6344328,3034.7084999084477,70.54069430329079,block,43,43,0,2,30,100,171.46892935536735,215.458,216.181,216.181,56.755,203.30354385964912,216.038,216.181,114,0.75,95.35854545454544,520.3582173849344,12.101353892672892,65.35854545454545,106.1103839008219,322.01408395237274,7.488699626799366,150,ok,,74.05471801757812,70.03927230834961,74.05471801757812,53.39837074279785,False
prefill_token_power_modeling_1777904889,256,256,5,generated,1777905321.1358514,1777905324.1566553,3020.803928375244,86.27358164106097,block,35,35,0,2,30,100,201.5881426584253,251.766,254.839,254.839,57.979,238.69115652173912,253.418,254.839,115,0.7615894039735099,95.35854545454544,608.9582532564403,17.398807235898296,65.35854545454545,136.22959720387985,411.5229023944575,11.757797211270214,149,ok,,86.2431526184082,85.77942848205566,88.1037712097168,104.28476333618164,False
prefill_token_power_modeling_1777904889,352,352,3,generated,1777905326.7305856,1777905329.862507,3131.921529769897,104.36287720998128,block,30,30,0,2,30,100,212.41267214827445,260.594,262.254,262.254,56.623,245.645472,260.842,262.254,125,0.7961783439490446,95.35854545454544,665.2598210971354,22.17532736990451,65.35854545454545,147.05412669372902,460.56198543360006,15.35206618112,155,ok,,104.1269302368164,103.94549369812012,105.33881187438963,138.95082473754883,False
prefill_token_power_modeling_1777904889,480,480,2,generated,1777905332.548983,1777905336.18984,3640.856742858887,121.3256041208903,block,30,30,0,2,30,100,229.79200525451745,265.052,265.41,265.41,55.542,245.80206626506023,265.052,265.41,166,0.912087912087912,95.35854545454544,836.6397717859745,27.88799239286582,65.35854545454545,164.43345979997196,598.6786708643436,19.95595569547812,180,ok,,120.49531936645508,120.49531936645508,121.69456481933594,219.44832801818848,False
prefill_token_power_modeling_1777904889,2816,2816,2,generated,1777905342.486122,1777905346.8833606,4397.238492965698,439.6573305130005,block,10,10,0,2,10,30,280.8202648958664,289.191,292.753,292.753,180.437,280.2549909090909,289.191,292.753,220,1.0,95.35854545454544,1234.8336784049277,123.48336784049276,65.35854545454545,215.4617194413209,947.436566487952,94.7436566487952,218,ok,,441.474199295044,436.2154006958008,444.84877586364746,3199.6841430664062,False
prefill_token_power_modeling_1777904889,224,224,1,generated,1777905349.4167285,1777905352.427877,3011.148452758789,85.99540165492466,block,35,35,0,2,30,100,206.01520081942743,252.275,253.451,253.451,62.276,229.6944496124031,252.275,253.451,129,0.8543046357615894,95.35854545454544,620.3423531922101,17.724067234063146,65.35854545454545,140.656655364882,423.5380701721906,12.101087719205443,149,ok,,91.2477970123291,85.33477783203125,91.2477970123291,134.5999240875244,False
prefill_token_power_modeling_1777904889,48,48,2,generated,1777905354.8456109,1777905357.8699672,3024.3563652038574,70.30337910319484,block,43,43,0,2,30,100,172.20791052635113,213.533,218.156,218.4,65.01,193.37615873015872,217.372,218.156,126,0.8289473684210527,95.35854545454544,520.8180903388264,12.112048612530849,65.35854545454545,106.84936507180568,323.1505573729063,7.515129241230379,150,ok,,72.83520698547363,69.48399543762207,72.83520698547363,52.93107032775879,False
prefill_token_power_modeling_1777904889,480,480,5,generated,1777905360.5560846,1777905364.193051,3636.966466903687,121.18682066599528,block,30,30,0,2,30,100,220.97325100640523,265.882,266.136,266.136,56.033,235.45009580838325,265.882,266.136,167,0.9175824175824177,95.35854545454544,803.6723039929872,26.78907679976624,65.35854545454545,155.6147055518598,565.965465849205,18.865515528306837,180,ok,,120.0246810913086,120.0246810913086,121.75893783569336,216.75658226013184,False
prefill_token_power_modeling_1777904889,384,384,1,generated,1777905366.7625225,1777905369.898803,3136.280536651612,104.50029373168944,block,30,30,0,2,30,100,216.11123878757516,265.674,266.835,267.192,59.34,248.4233937007874,266.161,266.835,127,0.8089171974522293,95.35854545454544,677.7854719611406,22.592849065371357,65.35854545454545,150.7526933330297,472.8027379481901,15.760091264939668,155,ok,,104.92825508117676,104.16460037231444,105.18169403076172,133.66365432739258,False
prefill_token_power_modeling_1777904889,288,288,4,generated,1777905372.4878595,1777905375.4925246,3004.6651363372803,100.11568864186604,block,30,30,0,2,30,100,206.59666515683145,259.576,259.872,259.872,56.353,227.70754545454545,259.576,259.872,132,0.8741721854304636,95.35854545454544,620.7537970802783,20.69179323600928,65.35854545454545,141.238119702286,424.3732541912902,14.145775139709674,149,ok,,101.05466842651369,99.50709342956544,101.05466842651369,159.83963012695312,False
prefill_token_power_modeling_1777904889,1792,1785,3,generated,1777905378.5070364,1777905381.7555792,3248.5427856445312,295.24211450056595,block,11,11,0,2,10,30,253.2659333576556,287.982,289.721,289.721,97.082,252.66703086419756,287.982,289.721,162,1.0,95.35854545454544,822.7452206585407,74.79502005986734,65.35854545454545,187.90738790311013,610.4251893419569,55.49319903108699,160,ok,,293.377161026001,293.377161026001,296.00000381469727,200.84238052368164,False
prefill_token_power_modeling_1777904889,24,24,5,generated,1777905388.634639,1777905391.6667974,3032.158374786377,70.48158312952796,block,43,43,0,2,30,100,164.64470549931858,211.118,211.583,211.583,48.781,192.62888793103448,211.26,211.583,116,0.7631578947368421,95.35854545454544,499.2288226439954,11.6099726196278,65.35854545454545,99.28616004477313,301.0513616801394,7.00119445767766,150,ok,,73.32754135131836,70.11771202087402,73.32754135131836,36.84234619140625,False
prefill_token_power_modeling_1777904889,32,32,3,generated,1777905394.0761,1777905397.1329155,3056.815385818481,71.05430336885674,block,43,43,0,2,30,100,168.3099715712546,211.861,212.139,212.139,57.497,200.55499122807015,212.025,212.139,114,0.7402597402597403,95.35854545454544,514.4925106856823,11.964942108969357,65.35854545454545,102.95142611670916,314.7035033455112,7.318686124314214,152,ok,,71.74849510192871,70.69873809814453,71.74849510192871,42.8013801574707,False
prefill_token_power_modeling_1777904889,4000,4000,1,generated,1777905401.611845,1777905404.784119,3172.273874282837,634.2990398406982,block,5,5,0,2,3,5,276.1212262640109,279.603,284.574,284.574,221.122,275.7622893081761,279.603,284.574,159,1.0,95.35854545454544,875.9321522122617,175.18643044245235,65.35854545454545,210.76268080946545,668.5969460056799,133.71938920113598,157,ok,,631.2477588653564,631.2477588653564,635.7038021087646,999.3979930877686,False
prefill_token_power_modeling_1777904889,96,96,1,generated,1777905407.2329707,1777905410.2676587,3034.6879959106445,73.9790521016935,block,41,41,0,2,30,100,183.54290158169076,223.762,228.724,228.724,59.643,212.1754214876033,228.02,228.724,121,0.7960526315789473,95.35854545454544,556.9954401645657,13.58525463816014,65.35854545454545,118.18435612714528,358.6526468434764,8.747625532767717,150,ok,,76.59435272216797,73.4109878540039,76.59912109375,75.18124580383301,False
prefill_token_power_modeling_1777904889,256,256,3,generated,1777905412.788743,1777905415.8270364,3038.2933616638184,86.7697170802525,block,35,35,0,2,30,100,202.7306771935021,242.849,254.602,254.602,58.963,233.58121138211385,253.694,254.602,123,0.8092105263157895,95.35854545454544,615.9552707226279,17.598722020646512,65.35854545454545,137.37213173895668,417.3768359400796,11.925052455430844,150,ok,,92.4546718597412,85.92391014099121,92.4546718597412,106.2471866607666,False
prefill_token_power_modeling_1777904889,320,320,3,generated,1777905418.4388926,1777905421.4981112,3059.218645095825,101.93517208099364,block,30,30,0,2,30,100,209.40562350859736,255.178,256.31,256.31,60.583,233.42031818181815,255.178,256.31,132,0.8571428571428571,95.35854545454544,640.6175878254177,21.35391959418059,65.35854545454545,144.0470780540519,440.67150695452926,14.689050231817642,152,ok,,104.43115234375,101.45020484924316,104.43115234375,176.6033172607422,False
prefill_token_power_modeling_1777904889,2560,2560,3,generated,1777905427.4858258,1777905431.5107472,4024.921417236328,402.40650177001953,block,10,10,0,2,10,30,274.6775279593743,289.597,295.052,295.052,123.424,273.9456368159204,289.597,295.052,201,1.0,95.35854545454544,1105.5554651172158,110.5555465117216,65.35854545454545,209.31898250482885,842.4924557178017,84.24924557178016,199,ok,,399.1987705230713,399.1987705230713,403.5458564758301,2962.836980819702,False
prefill_token_power_modeling_1777904889,192,192,1,generated,1777905434.034318,1777905437.062291,3027.97269821167,84.07438463634915,block,36,36,0,2,30,100,193.0188827603861,249.573,250.791,250.791,58.124,234.7308828828829,250.037,250.791,111,0.7302631578947368,95.35854545454544,584.4559072377683,16.23488631216023,65.35854545454545,127.66033730584066,386.55201600657824,10.737556000182728,150,ok,,86.78579330444336,83.09817314147949,86.78579330444336,127.31075286865234,False
prefill_token_power_modeling_1777904889,32,32,5,generated,1777905439.4690003,1777905442.4949467,3025.9463787078857,70.33833237581474,block,43,43,0,2,30,100,166.2248939843468,214.242,215.03815,215.042,57.169,203.44367289719625,214.524,215.042,107,0.7039473684210527,95.35854545454544,502.98761600303646,11.697386418675269,65.35854545454545,100.86634852980136,305.2161620672399,7.098050280633486,150,ok,,70.78909873962402,70.01209259033203,71.27928733825684,42.173147201538086,False
prefill_token_power_modeling_1777904889,64,64,2,generated,1777905444.9240894,1777905447.9607606,3036.671161651612,70.59088973111885,block,43,43,0,2,30,100,168.9713426084043,219.366,219.631,219.631,55.697,187.76186923076924,219.366,219.631,130,0.8552631578947368,95.35854545454544,513.1104032444955,11.932800075453384,65.35854545454545,103.61279715385886,314.6379930951813,7.317162630120495,150,ok,,70.52755355834961,70.38164138793945,71.08569145202637,67.09003448486328,False
prefill_token_power_modeling_1777904889,192,192,2,generated,1777905450.4777162,1777905453.4832432,3005.5270195007324,83.45384730233087,block,36,36,0,2,30,100,189.26644589319253,249.631,251.338,251.338,55.683,208.56763358778625,249.631,251.338,131,0.8675496688741722,95.35854545454544,568.8454170168636,15.801261583801768,65.35854545454545,123.9079004386471,372.40854269796046,10.344681741610012,149,ok,,83.53042602539062,81.64262771606445,88.0579948425293,123.0931282043457,False
prefill_token_power_modeling_1777904889,24,24,3,generated,1777905455.8985484,1777905458.924992,3026.443719863892,70.34028962601063,block,43,43,0,2,30,100,168.52739841269275,211.895,212.226,212.226,56.76,188.6650390625,211.895,212.226,128,0.8421052631578947,95.35854545454544,510.0386865510939,11.861364803513812,65.35854545454545,103.1688529581473,312.23472712074613,7.261272723738282,150,ok,,70.53160667419434,69.9918270111084,71.76709175109863,49.3321418762207,False
prefill_token_power_modeling_1777904889,160,160,5,generated,1777905461.4113717,1777905464.434143,3022.7713584899902,83.93407530254788,block,36,36,0,2,30,100,190.4718159669633,242.728,243.549,244.218,57.709,213.973453125,242.728,243.549,128,0.847682119205298,95.35854545454544,575.752749904513,15.99313194179203,65.35854545454545,125.11327051241786,378.18881067194695,10.505244740887417,149,ok,,87.93354034423828,83.49752426147461,87.93354034423828,86.92312240600586,False
prefill_token_power_modeling_1777904889,1024,1026,1,generated,1777905467.2436953,1777905470.359414,3115.7186031341557,207.66515731811523,block,15,15,0,2,10,30,220.2511792868005,266.658,269.213,269.213,55.392,226.12866666666667,266.658,269.213,150,0.9615384615384616,95.35854545454544,686.2406966661204,45.74937977774136,65.35854545454545,154.892633832255,482.6018607196038,32.17345738130692,154,ok,,206.6190242767334,206.6190242767334,208.71710777282715,166.98479652404785,False
prefill_token_power_modeling_1777904889,288,288,2,generated,1777905472.9419286,1777905475.946315,3004.3864250183105,100.1084804534912,block,30,30,0,2,30,100,204.4439075821879,259.097,259.646,259.889,58.154,227.7854496124031,259.097,259.646,129,0.86,95.35854545454544,614.2285006176234,20.47428335392078,65.35854545454545,139.08536212764244,417.8661738950448,13.928872463168158,148,ok,,100.71372985839844,99.68996047973631,100.7835865020752,156.53491020202637,False
prefill_token_power_modeling_1777904889,96,96,4,generated,1777905478.3982668,1777905481.4152088,3016.942024230957,73.55194557003858,block,41,41,0,2,30,100,179.4005792874364,227.758,228.456,228.456,57.428,201.758734375,227.758,228.456,128,0.8421052631578947,95.35854545454544,541.2411468236447,13.201003581064503,65.35854545454545,114.04203383289097,344.0582043992174,8.391663521932132,150,ok,,76.31826400756836,72.99542427062988,76.31826400756836,72.6308822631836,False
prefill_token_power_modeling_1777904889,12000,12000,2,generated,1777905491.1989524,1777905497.2181563,6019.203901290894,2006.2185923258464,block,3,3,0,2,3,5,292.09908021661806,289.609,301.375,301.375,285.528,292.14521666666667,289.609,301.375,300,1.0,95.35854545454544,1758.2039232033492,586.0679744011164,65.35854545454545,226.74053476207263,1364.797511420651,454.9325038068837,298,ok,,2003.8120746612549,2001.694202423096,2013.1494998931885,3546.862840652466,False
prefill_token_power_modeling_1777904889,4,4,1,generated,1777905499.5993807,1777905502.6472397,3047.858953475952,70.85392087004905,block,43,43,0,2,30,100,171.874484926954,212.232,212.633,212.633,61.188,201.9930782608696,212.397,212.633,115,0.7516339869281046,95.35854545454544,523.8491877586844,12.182539250201962,65.35854545454545,106.51593947240856,324.64555980888304,7.549896739741466,151,ok,,75.35505294799805,70.48463821411133,75.35505294799805,16.407251358032227,False
prefill_token_power_modeling_1777904889,20000,20000,1,generated,1777905518.6491537,1777905529.657562,11008.408308029177,3669.119675954183,block,3,3,0,2,3,5,295.68513058532693,299.482,304.762,306.12,276.866,295.6760641025641,299.482,304.762,546,1.0,95.35854545454544,3255.022648096204,1085.0075493654017,65.35854545454545,230.3265851307815,2535.5290933136835,845.1763644378944,544,ok,,3673.6702919006343,3666.151523590088,3673.6702919006343,6420.690059661865,False
prefill_token_power_modeling_1777904889,448,448,2,generated,1777905532.3003683,1777905535.86263,3562.261819839477,118.70246728261311,block,30,30,0,2,30,100,231.03906070590324,271.501,272.504,272.504,61.7,257.70433726251764,271.932,272.504,150,0.8426966292134831,95.35854545454544,823.0216248442144,27.434054161473814,65.35854545454545,165.6805152513578,590.1973737712442,19.673245792374807,176,ok,,118.87598037719728,118.28255653381348,119.39144134521484,171.88453674316406,False
prefill_token_power_modeling_1777904889,4,4,4,generated,1777905538.2576766,1777905541.3127255,3055.048942565918,71.01656115332315,block,43,43,0,2,30,100,176.3839319470627,210.572,210.899,210.899,61.355,200.9288943089431,210.654,210.899,123,0.7987012987012987,95.35854545454544,538.8615447804929,12.531663832104485,65.35854545454545,111.02538649251728,339.18798960193726,7.888092781440402,152,ok,,70.98150253295898,70.7864761352539,72.24416732788086,16.43681526184082,False
prefill_token_power_modeling_1777904889,128,128,1,generated,1777905543.7987092,1777905546.8448317,3046.1223125457764,74.26302025957806,block,41,41,0,2,30,100,190.20152311256345,228.835,233.096,233.096,59.766,216.76676612903225,232.903,233.096,124,0.8157894736842105,95.35854545454544,579.3771034333706,14.131148864228551,65.35854545454545,124.84297765801796,380.2869798087424,9.275292190457131,150,ok,,76.68852806091309,73.81725311279297,76.68852806091309,107.28955268859865,False
prefill_token_power_modeling_1777904889,640,640,2,generated,1777905549.494992,1777905552.6313727,3136.380672454834,142.52324537797406,block,22,22,0,2,10,30,214.5331239262774,260.88,262.598,262.598,70.512,233.49510144927532,260.88,262.598,138,0.8789808917197452,95.35854545454544,672.8575434837342,30.58443379471519,65.35854545454545,149.17457847173193,467.86826474033705,21.266739306378955,155,ok,,140.70367813110352,140.70367813110352,144.1481113433838,115.28372764587402,False
prefill_token_power_modeling_1777904889,1024,1026,3,generated,1777905555.4581373,1777905558.5741274,3115.990161895752,207.68057505289715,block,15,15,0,2,10,30,228.94939337384005,267.919,269.864,269.864,73.865,251.463,267.919,269.864,136,0.8717948717948718,95.35854545454544,713.404057324886,47.560270488325735,65.35854545454545,163.59084791929462,509.7474726927061,33.98316484618041,154,ok,,206.55083656311035,206.55083656311035,210.72745323181152,170.19891738891602,False
prefill_token_power_modeling_1777904889,2048,2061,3,generated,1777905561.7392504,1777905565.24819,3508.939504623413,350.820255279541,block,10,10,0,2,10,30,252.8758710781115,272.979,275.065,275.065,84.16,258.8793214285714,272.979,275.065,168,0.96,95.35854545454544,887.3261337920426,88.73261337920425,65.35854545454545,187.517325623566,657.986951681863,65.7986951681863,173,ok,,347.75853157043457,347.75853157043457,352.97179222106934,233.75535011291504,False
prefill_token_power_modeling_1777904889,2,2,4,generated,1777905567.6416,1777905570.6595418,3017.941951751709,70.1535468877748,block,43,43,0,2,30,100,171.3180564441958,210.385,210.709,210.709,57.729,201.26934210526315,210.409,210.709,114,0.7549668874172185,95.35854545454544,517.0279496355057,12.023905805476875,65.35854545454545,105.95951098965035,319.77965340276205,7.436736125645629,149,ok,,70.02806663513184,69.95964050292969,72.02720642089844,12.901067733764648,False
prefill_token_power_modeling_1777904889,288,288,1,generated,1777905573.2698658,1777905576.2987766,3028.9108753204346,100.91269810994466,block,30,30,0,2,30,100,209.75214392916408,257.774,258.559,258.559,58.149,241.24188524590164,258.284,258.559,122,0.8026315789473685,95.35854545454544,635.3205498688221,21.177351662294072,65.35854545454545,144.3935984746186,437.3553407464244,14.578511358214149,150,ok,,100.58188438415527,100.09336471557616,102.00691223144533,166.46599769592285,False
prefill_token_power_modeling_1777904889,416,416,5,generated,1777905578.91654,1777905582.4648871,3548.347234725952,118.2392120361328,block,30,30,0,2,30,100,225.29018560894315,263.017,264.563,264.66,69.081,247.8115974025974,263.598,264.563,154,0.8700564971751412,95.35854545454544,799.4078071163899,26.646926903879663,65.35854545454545,159.9316401543977,567.4929930870431,18.91643310290144,175,ok,,118.23344230651855,117.7365779876709,119.4620132446289,146.65770530700684,False
prefill_token_power_modeling_1777904889,320,320,1,generated,1777905585.0793357,1777905588.1225464,3043.210744857788,101.40116214752196,block,30,30,0,2,30,100,200.6645050295158,256.171,257.36,257.36,57.824,215.36257971014493,256.171,257.36,138,0.9019607843137256,95.35854545454544,610.6643778173922,20.355479260579735,65.35854545454545,135.30595957497036,411.7645500218433,13.72548500072811,151,ok,,101.15814208984376,101.02581977844238,101.9434928894043,170.58658599853516,False
prefill_token_power_modeling_1777904889,1024,1026,2,generated,1777905590.931988,1777905594.0516734,3119.685411453247,207.9199314117432,block,15,15,0,2,10,30,230.06856768629424,267.701,270.064,270.064,88.777,253.0953582089552,267.701,270.064,134,0.8535031847133758,95.35854545454544,717.741554244876,47.8494369496584,65.35854545454545,164.71002223174878,513.8434534765267,34.25623023176845,155,ok,,207.41748809814453,206.9802284240723,210.2506160736084,169.17181015014648,False
prefill_token_power_modeling_1777904889,4,4,2,generated,1777905596.4430835,1777905599.4929636,3049.880027770996,70.89493995489076,block,43,43,0,2,30,100,169.04763328967104,208.311,208.996,208.998,58.391,186.34942748091603,208.311,208.997,131,0.8618421052631579,95.35854545454544,515.5750005121231,11.990116290979609,65.35854545454545,103.6890878351256,316.2392780861421,7.354401815956794,150,ok,,71.044921875,70.71471214294434,71.23470306396484,17.16923713684082,False
prefill_token_power_modeling_1777904889,352,352,4,generated,1777905602.093471,1777905605.225576,3132.1048736572266,104.36306794484456,block,30,30,0,2,30,100,207.1553356178351,262.546,263.203,263.203,57.907,220.78592307692307,262.58,263.203,143,0.910828025477707,95.35854545454544,648.8322362927198,21.62774120975733,65.35854545454545,141.79679016328964,444.12241753939065,14.804080584646355,155,ok,,104.27212715148926,104.0334701538086,104.8429012298584,139.17231559753418,False
prefill_token_power_modeling_1777904889,12000,12000,1,generated,1777905615.295678,1777905621.321803,6026.125431060791,2008.4547996521,block,3,3,0,2,3,5,292.2566941748347,290.9955,302.097,302.097,285.69,292.29480333333333,290.9955,302.097,300,1.0,95.35854545454544,1761.1754971647274,587.0584990549091,65.35854545454545,226.89814872028927,1367.3167042639484,455.7722347546495,298,ok,,1999.0990161895752,1999.0990161895752,2020.533323287964,3821.551561355591,False
prefill_token_power_modeling_1777904889,1280,1276,3,generated,1777905624.2422152,1777905627.4470034,3204.7882080078125,228.85256154196605,block,14,14,0,2,10,30,248.81626047853803,277.611,281.599,281.599,62.059,256.05172727272725,279.465,281.599,154,0.9565217391304348,95.35854545454544,797.403417542219,56.95738696730136,65.35854545454545,183.4577150239926,587.9431217769492,41.99593726978208,159,ok,,227.7395725250244,227.44035720825195,230.0209999084473,212.9840850830078,False
prefill_token_power_modeling_1777904889,384,384,4,generated,1777905632.253646,1777905635.4099298,3156.2836170196533,105.16033967336018,block,30,30,0,2,30,100,212.5453310880994,265.241,267.706,267.706,51.04,246.0800787401575,266.622,267.706,127,0.8037974683544303,95.35854545454544,670.8533463873862,22.361778212912878,65.35854545454545,147.18678563355394,464.5632401369701,15.485441337899005,156,ok,,104.77495193481444,104.62117195129396,106.69803619384766,134.1574192047119,False
prefill_token_power_modeling_1777904889,160,160,2,generated,1777905637.896397,1777905640.9213183,3024.921178817749,83.99118317498102,block,36,36,0,2,30,100,200.81920202319796,244.271,244.532,244.769,64.288,226.17015748031497,244.271,244.532,127,0.8410596026490066,95.35854545454544,607.4622573132516,16.873951592034768,65.35854545454545,135.4606565686525,409.75780895107454,11.38216135975207,149,ok,,85.48307418823242,83.5869312286377,85.48307418823242,69.55242156982422,False
prefill_token_power_modeling_1777904889,160,160,1,generated,1777905643.423732,1777905646.437366,3013.633966445923,83.67679516474406,block,36,36,0,2,30,100,193.8845776196971,244.426,245.262,245.312,62.232,216.3351472868217,244.426,245.262,129,0.8543046357615894,95.35854545454544,584.2971486847401,16.230476352353893,65.35854545454545,128.52603216515166,387.33041610542216,10.759178225150617,149,ok,,83.77456665039062,83.21547508239746,84.52534675598145,82.72171020507812,False
prefill_token_power_modeling_1777904889,5000,5000,1,generated,1777905651.5249355,1777905654.641781,3116.8458461761475,779.0485620498657,block,4,4,0,2,3,5,286.50428280989684,287.295,288.762,288.762,282.962,286.5142756410256,287.295,288.762,156,1.0,95.35854545454544,892.9896837877031,223.24742094692576,65.35854545454545,221.1457373553514,689.2771728755882,172.31929321889706,154,ok,,772.7577686309814,772.7577686309814,785.6862545013428,1303.9164543151855,False
prefill_token_power_modeling_1777904889,192,192,3,generated,1777905657.18507,1777905660.2145507,3029.4806957244878,84.11249849531386,block,36,36,0,2,30,100,199.4925288270714,250.584,251.419,251.419,58.942,234.6321186440678,251.174,251.419,118,0.7763157894736842,95.35854545454544,604.3587650228736,16.7877434728576,65.35854545454545,134.13398337252596,406.3563132676968,11.287675368547132,150,ok,,89.84827995300293,83.57095718383789,89.84827995300293,123.5358715057373,False
prefill_token_power_modeling_1777904889,2560,2560,1,generated,1777905666.100998,1777905670.1295702,4028.5723209381104,402.7842044830322,block,10,10,0,2,10,30,277.70277974377416,290.948,294.785,294.785,120.361,276.615698019802,290.948,294.785,202,1.0,95.35854545454544,1118.745731923341,111.87457319233413,65.35854545454545,212.34423428922872,855.4441047683839,85.5444104768384,200,ok,,399.2800712585449,399.2800712585449,408.04553031921387,2867.565870285034,False
prefill_token_power_modeling_1777904889,8000,8000,2,generated,1777905676.855293,1777905680.636658,3781.364917755127,1260.3042125701904,block,3,3,0,2,3,5,291.2318909888834,289.755,296.727,296.727,288.679,291.22845645753955,289.755,296.727,189,1.0,95.35854545454544,1101.2540555168491,367.0846851722831,65.35854545454545,225.87334553433797,854.1095446595272,284.70318155317574,187,ok,,1254.583120346069,1254.583120346069,1263.377666473389,1981.1687469482424,False
prefill_token_power_modeling_1777904889,24,24,4,generated,1777905683.0427537,1777905686.0602744,3017.520904541016,70.1426905254985,block,43,43,0,2,30,100,171.19226172936217,215.219,215.934,215.934,59.631,205.2544545454545,215.269,215.934,110,0.7284768211920529,95.35854545454544,516.5762284640073,12.013400661953655,65.35854545454545,105.83371627481672,319.35545126452223,7.426870959640052,149,ok,,70.38211822509766,69.49782371520996,70.80292701721191,42.8462028503418,False
prefill_token_power_modeling_1777904889,160,160,3,generated,1777905688.541661,1777905691.5612602,3019.599199295044,83.84185367160373,block,36,36,0,2,30,100,190.30228562385167,245.832,246.331,246.331,59.467,231.22758181818185,246.181,246.331,110,0.7236842105263158,95.35854545454544,574.6366292937993,15.962128591494425,65.35854545454545,124.94374016930622,377.28001777216514,10.480000493671254,150,ok,,87.12220191955566,82.98468589782715,87.12220191955566,81.10332489013672,False
prefill_token_power_modeling_1777904889,1280,1276,2,generated,1777905694.451423,1777905697.6357222,3184.299230575561,227.3981400898525,block,14,14,0,2,10,30,235.8393122537655,275.585,278.269,278.269,84.947,258.48478260869564,275.585,278.269,138,0.8679245283018868,95.35854545454544,750.9829405491352,53.641638610652514,65.35854545454545,170.48076679922008,542.8617745466883,38.77584103904916,157,ok,,225.5768775939941,225.5570888519287,229.7508716583252,203.7062644958496,False
prefill_token_power_modeling_1777904889,64,64,1,generated,1777905700.0836585,1777905703.1342585,3050.600051879883,70.90936150661734,block,43,43,0,2,30,100,173.21498983544075,219.897,220.016,220.016,58.179,207.08007894736843,219.961,220.016,114,0.7450980392156863,95.35854545454544,528.409656978369,12.288596673915556,65.35854545454545,107.8564443808953,329.0268748239389,7.65178778660323,151,ok,,74.30458068847656,70.52016258239746,74.30458068847656,65.87362289428711,False
prefill_token_power_modeling_1777904889,128,128,3,generated,1777905705.608597,1777905708.6220112,3013.414144515991,73.46394003891363,block,41,41,0,2,30,100,185.2431357815284,233.839,234.592,234.592,58.862,220.49176991150443,234.351,234.592,113,0.7483443708609272,95.35854545454544,558.214285538554,13.614982574111073,65.35854545454545,119.88459032698294,361.26192020083545,8.81126634636184,149,ok,,73.71354103088379,72.65114784240723,74.07379150390625,98.4945297241211,False
prefill_token_power_modeling_1777904889,5000,5000,2,generated,1777905713.6894536,1777905716.7977357,3108.2820892333984,776.9680023193359,block,4,4,0,2,3,5,284.5238935167614,283.982,289.096,289.096,275.17,284.42882692307694,283.982,289.096,156,1.0,95.35854545454544,884.3805221771001,221.09513054427504,65.35854545454545,219.165348062216,681.2277259623895,170.30693149059738,154,ok,,772.1519470214844,772.1519470214844,779.0942192077637,1272.502899169922,False
prefill_token_power_modeling_1777904889,224,224,2,generated,1777905719.3369231,1777905722.347502,3010.5788707733154,85.97972052437919,block,35,35,0,2,30,100,194.950402311764,241.532,253.226,253.226,58.637,221.8675564516129,252.523,253.226,124,0.8211920529801324,95.35854545454544,586.913562048554,16.76895891567297,65.35854545454545,129.59185685721854,390.14650607862217,11.147043030817777,149,ok,,91.03655815124512,85.23797988891602,91.03655815124512,133.14127922058103,False
prefill_token_power_modeling_1777904889,448,448,1,generated,1777905724.9758215,1777905728.5323126,3556.491136550904,118.50715478261311,block,30,30,0,2,30,100,220.0689149739843,266.411,267.686,267.686,62.677,239.74524683544303,266.475,267.686,158,0.8876404494382022,95.35854545454544,782.6731455353496,26.08910485117832,65.35854545454545,154.71036951943887,550.2260579283993,18.340868597613312,176,ok,,118.23558807373048,118.10040473937988,118.93248558044434,153.54490280151367,False
