timestamp,power_w,memory_gb,temperature_c
1773206907.0979812,74.38,14.056640625,55
1773206907.3600466,77.01,14.056640625,57
1773206907.6226392,77.01,14.056640625,57
1773206907.8864489,77.01,14.056640625,57
1773206908.1483567,175.37,14.056640625,57
1773206908.409127,175.37,14.056640625,57
1773206908.6711435,175.37,14.056640625,57
1773206908.935925,175.37,14.056640625,57
1773206909.1970124,175.37,14.056640625,57
1773206909.4572363,175.37,14.056640625,57
1773206909.7176712,175.37,14.056640625,57
1773206909.9819524,175.37,14.056640625,57
1773206910.2425683,175.37,14.056640625,57
1773206910.5037482,175.37,14.056640625,57
1773206910.764148,175.37,14.056640625,57
1773206911.0253704,175.37,14.056640625,57
1773206911.2861514,175.37,14.056640625,57
1773206911.54737,175.37,14.056640625,57
1773206911.8079624,175.37,14.056640625,57
1773206912.0687447,175.37,14.056640625,57
1773206912.329721,175.37,14.056640625,58
1773206912.5908675,175.37,14.056640625,58
1773206912.8514717,175.37,14.056640625,58
1773206913.1133363,175.37,14.056640625,58
1773206913.3752887,175.37,14.056640625,58
1773206913.6374607,174.96,14.056640625,58
1773206913.8994532,174.96,14.056640625,58
1773206914.1601658,174.96,14.056640625,57
1773206914.421803,174.96,14.056640625,58
1773206914.6833956,174.96,14.056640625,58
1773206914.9330697,174.96,14.056640625,58
1773206915.1937532,174.96,14.056640625,58
1773206915.4553497,174.96,14.056640625,58
1773206915.7170162,174.96,14.056640625,58
1773206915.9774094,174.96,14.056640625,58
1773206916.2392154,174.96,14.056640625,58
1773206916.5014067,174.96,14.056640625,58
1773206916.7641683,174.96,14.056640625,58
1773206917.0266423,174.96,14.056640625,58
1773206917.2798634,174.96,14.056640625,58
1773206917.5399034,174.96,14.056640625,58
1773206917.8018558,174.96,14.056640625,58
1773206918.0649102,174.96,14.056640625,58
1773206918.3268597,174.96,14.056640625,58
1773206918.586412,174.96,14.056640625,58
1773206918.8485785,174.96,14.056640625,58
1773206919.1110082,174.96,14.056640625,58
1773206919.372282,174.96,14.056640625,58
1773206919.634625,174.83,14.056640625,58
1773206919.8969212,174.83,14.056640625,58
1773206920.1577303,174.83,14.056640625,58
1773206920.4183972,174.83,14.056640625,58
1773206920.6806586,174.83,14.056640625,58
1773206920.9457917,174.83,14.056640625,58
1773206921.2074034,174.83,14.056640625,58
1773206921.4689195,174.83,14.056640625,59
1773206921.730951,174.83,14.056640625,59
1773206921.9920366,174.83,14.056640625,59
1773206922.2414618,174.83,14.056640625,59
1773206922.5025432,174.83,14.056640625,59
1773206922.7640092,174.83,14.056640625,59
1773206923.0250945,174.83,14.056640625,59
1773206923.2869005,174.83,14.056640625,59
1773206923.548308,174.83,14.056640625,59
1773206923.8094535,174.83,14.056640625,59
1773206924.070637,174.83,14.056640625,59
1773206924.3314033,174.83,14.056640625,59
1773206924.5950341,174.83,14.056640625,59
1773206924.8559604,174.83,14.056640625,59
1773206925.1166444,174.83,14.056640625,59
1773206925.3770347,174.83,14.056640625,59
1773206925.6392379,174.71,14.056640625,59
1773206925.9013226,174.71,14.056640625,59
1773206926.1622312,174.71,14.056640625,59
1773206926.4237099,174.71,14.056640625,59
1773206926.685216,174.71,14.056640625,59
1773206926.9398196,174.71,14.056640625,59
1773206927.1998417,174.71,14.056640625,59
1773206927.4587445,174.71,14.056640625,59
1773206927.7199802,174.71,14.056640625,59
1773206927.981076,174.71,14.056640625,59
1773206928.2377129,174.71,14.056640625,59
1773206928.4996731,174.71,14.056640625,59
1773206928.7618263,174.71,14.056640625,59
1773206929.0213625,174.71,14.056640625,59
1773206929.2819188,174.71,14.056640625,59
1773206929.5429049,174.71,14.056640625,59
1773206929.8041582,174.71,14.056640625,59
1773206930.064921,174.71,14.056640625,59
1773206930.3251886,174.71,14.056640625,59
1773206930.5859783,174.71,14.056640625,59
1773206930.838648,174.71,14.056640625,59
1773206931.0996716,174.71,14.056640625,59
1773206931.3608768,174.71,14.056640625,59
1773206931.6214545,174.71,14.056640625,59
1773206931.8854342,174.71,14.056640625,59
1773206932.1451964,174.85,14.056640625,59
1773206932.4073164,174.85,14.056640625,59
1773206932.6679692,174.85,14.056640625,59
1773206932.929409,174.85,14.056640625,60
1773206933.189259,174.85,14.056640625,59
1773206933.450635,174.85,14.056640625,59
1773206933.7135186,174.85,14.056640625,59
1773206933.968358,174.85,14.056640625,60
1773206934.2290785,174.85,14.056640625,60
1773206934.4819086,174.85,14.056640625,60
1773206934.743422,174.85,14.056640625,60
1773206934.9968047,174.85,14.056640625,60
1773206935.2576597,174.85,14.056640625,60
1773206935.519369,174.85,14.056640625,60
1773206935.7801752,174.85,14.056640625,60
1773206936.040904,174.85,14.056640625,60
1773206936.3028684,174.85,14.056640625,60
1773206936.5643377,174.85,14.056640625,60
1773206936.8249004,174.85,14.056640625,60
1773206937.085954,174.85,14.056640625,60
1773206937.348552,174.85,14.056640625,60
1773206937.610426,174.85,14.056640625,60
1773206937.8718927,174.85,14.056640625,60
1773206938.1324208,174.85,14.056640625,60
1773206938.392465,174.85,14.056640625,60
1773206938.654811,174.66,14.056640625,60
1773206938.9157407,174.66,14.056640625,60
1773206939.1781688,174.66,14.056640625,60
1773206939.4393044,174.66,14.056640625,60
1773206939.7016773,174.66,14.056640625,60
1773206939.9626994,174.66,14.056640625,60
1773206940.2242289,174.66,14.056640625,60
1773206940.4729075,174.66,14.056640625,60
1773206940.735156,174.66,14.056640625,60
1773206940.99664,174.66,14.056640625,60
1773206941.2580209,174.66,14.056640625,60
1773206941.5189207,174.66,14.056640625,60
1773206941.779024,174.66,14.056640625,60
1773206942.0406532,174.66,14.056640625,60
1773206942.3016632,174.66,14.056640625,60
1773206942.5615895,174.66,14.056640625,60
1773206942.8253274,174.66,14.056640625,60
1773206943.0866814,174.66,14.056640625,60
1773206943.3477168,174.66,14.056640625,60
1773206943.6080492,174.66,14.056640625,60
1773206943.8702302,174.66,14.056640625,60
1773206944.1312428,174.66,14.056640625,60
1773206944.3922172,174.66,14.056640625,60
1773206944.6540775,174.83,14.056640625,60
1773206944.9080684,174.83,14.056640625,60
1773206945.1696618,174.83,14.056640625,60
1773206945.4303722,174.83,14.056640625,60
1773206945.6914647,174.83,14.056640625,60
1773206945.9529047,174.83,14.056640625,60
1773206946.2136605,174.83,14.056640625,60
1773206946.4751775,174.83,14.056640625,60
1773206946.7368836,174.83,14.056640625,60
1773206946.9978569,174.83,14.056640625,60
1773206947.2580078,174.83,14.056640625,60
1773206947.518804,174.83,14.056640625,60
1773206947.7731335,174.83,14.056640625,60
1773206948.0333626,174.83,14.056640625,60
1773206948.2949057,174.83,14.056640625,60
1773206948.55591,174.83,14.056640625,60
1773206948.8182154,174.83,14.056640625,60
1773206949.0792642,174.83,14.056640625,60
1773206949.3387725,174.83,14.056640625,60
1773206949.5982459,174.83,14.056640625,60
1773206949.860678,174.83,14.056640625,60
1773206950.1223974,174.83,14.056640625,60
1773206950.383871,174.83,14.056640625,60
1773206950.6452978,174.8,14.056640625,60
1773206950.9062054,174.8,14.056640625,60
1773206951.1674361,174.8,14.056640625,60
1773206951.4275186,174.8,14.056640625,60
1773206951.6879923,174.8,14.056640625,60
