timestamp,power_w,memory_gb,temperature_c
1773204779.1579466,62.16,14.056640625,52
1773204779.4194632,62.16,14.056640625,53
1773204779.6802022,62.16,14.056640625,54
1773204779.9384086,62.16,14.056640625,54
1773204780.1961553,62.16,14.056640625,53
1773204780.455727,62.16,14.056640625,54
1773204780.7190464,62.16,14.056640625,54
1773204780.979418,62.16,14.056640625,54
1773204781.243316,62.16,14.056640625,54
1773204781.501954,62.16,14.056640625,54
1773204781.7638795,62.16,14.056640625,54
1773204782.0188358,174.5,14.056640625,54
1773204782.2799013,174.5,14.056640625,54
1773204782.5433192,174.5,14.056640625,55
1773204782.8058624,174.5,14.056640625,55
1773204783.0691915,174.5,14.056640625,54
1773204783.3310502,174.5,14.056640625,54
1773204783.5939496,174.5,14.056640625,55
1773204783.855855,174.5,14.056640625,55
1773204784.1190927,174.5,14.056640625,54
1773204784.3810184,174.5,14.056640625,55
1773204784.641945,174.5,14.056640625,55
1773204784.9107668,174.5,14.056640625,55
1773204785.1748416,174.5,14.056640625,55
1773204785.436979,174.5,14.056640625,55
1773204785.6989183,174.5,14.056640625,55
1773204785.960675,174.5,14.056640625,55
1773204786.2214446,174.5,14.056640625,55
1773204786.480243,174.5,14.056640625,55
1773204786.7404485,174.5,14.056640625,55
1773204787.001229,174.5,14.056640625,55
1773204787.2643352,174.5,14.056640625,55
1773204787.5259438,174.69,14.056640625,55
1773204787.787698,174.69,14.056640625,55
1773204788.0482883,174.69,14.056640625,55
1773204788.3109477,174.69,14.056640625,55
1773204788.5769446,174.69,14.056640625,56
1773204788.838628,174.69,14.056640625,55
1773204789.100957,174.69,14.056640625,55
1773204789.3633518,174.69,14.056640625,56
1773204789.6320028,174.69,14.056640625,56
1773204789.89544,174.69,14.056640625,56
1773204790.156372,174.69,14.056640625,56
1773204790.4163427,174.69,14.056640625,56
1773204790.6779988,174.69,14.056640625,56
1773204790.9400866,174.69,14.056640625,56
1773204791.200848,174.69,14.056640625,56
1773204791.4647312,174.69,14.056640625,56
1773204791.7264652,174.69,14.056640625,56
1773204791.9873395,174.69,14.056640625,56
1773204792.2548738,174.69,14.056640625,56
1773204792.5161443,174.95,14.056640625,56
1773204792.7783499,174.95,14.056640625,56
1773204793.03987,174.95,14.056640625,56
1773204793.3019106,174.95,14.056640625,56
1773204793.564101,174.95,14.056640625,56
1773204793.826331,174.95,14.056640625,56
1773204794.0879672,174.95,14.056640625,56
1773204794.349678,174.95,14.056640625,56
1773204794.6109831,174.95,14.056640625,56
1773204794.8745239,174.95,14.056640625,56
1773204795.136237,174.95,14.056640625,56
1773204795.3987184,174.95,14.056640625,56
1773204795.660819,174.95,14.056640625,56
1773204795.9279363,174.95,14.056640625,56
1773204796.1897268,174.95,14.056640625,56
1773204796.4514375,174.95,14.056640625,56
1773204796.7118244,174.95,14.056640625,57
1773204796.9743953,174.95,14.056640625,57
