full_repeat,strategy,query_count,target_input_tokens,actual_input_tokens,batch_repeat,power_limit,actual_power_limit,avg_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,avg_e2e_ms,avg_power_w,total_energy_j,peak_power_w,num_requests,group_median_ttft_ms,group_mad_ttft_ms,ttft_deviation_ratio,is_suspicious,suspicious_reason
2,prefill_token_fit,32,1581,1562,26,241,241.0,1081.9825268699788,1054.3108663987368,1172.5268434965983,1180.2008445328102,1101.5705869649537,77.61386363636363,101.08191761282356,127.437,32,404.1992545026005,22.6085204485571,2.6768543356207934,True,ttft_outlier_vs_group
2,prefill_token_fit,64,2175,2105,9,262,262.0,833.9084348626784,830.7073377072811,955.4188684094696,974.6925955777988,893.3537225748296,155.18585714285717,196.224213442564,156.913,64,486.41505072737345,32.213328060606756,1.7143968584353457,True,ttft_outlier_vs_group
2,prefill_token_fit,64,2175,2104,27,262,262.0,1211.7425330143303,1390.0488943327218,1457.3959254892543,1473.532751831226,1239.8283192378583,98.554,161.5786859855652,163.558,64,486.41505072737345,32.213328060606756,2.4911698994558646,True,ttft_outlier_vs_group
2,prefill_token_fit,64,2175,2094,45,262,262.0,1084.31214227312,1090.1022469624877,1253.5555257461965,1266.1322421161458,1106.414390778809,129.0755,185.82364347970488,173.861,64,486.41505072737345,32.213328060606756,2.229191182821472,True,ttft_outlier_vs_group
2,prefill_token_fit,103,6053,5952,4,285,285.0,1370.725382440407,1413.5499941185117,1792.241822509095,1814.6182519756255,1405.1763062428647,190.24402127659573,418.9802274878279,262.476,103,784.6660972618073,15.363185788568103,1.7468900303246546,True,ttft_outlier_vs_group
2,prefill_token_fit,103,6053,5972,13,285,285.0,1366.872919321024,1459.7112308256328,1800.778165599331,1810.3697290830316,1411.307562016023,202.8824,424.0337276603698,240.887,103,784.6660972618073,15.363185788568103,1.741980345641161,True,ttft_outlier_vs_group
2,prefill_token_fit,103,6053,5985,41,285,285.0,1402.389427561096,1419.7393958456814,1927.6573110371828,1952.8054240811616,1429.8414157622142,162.61485185185185,388.6862673259223,279.174,103,784.6660972618073,15.363185788568103,1.7872435580623571,True,ttft_outlier_vs_group
2,prefill_token_fit,103,6053,5997,50,285,285.0,1523.9662767785774,1607.6010926626625,1951.7593944910916,1976.927576251328,1556.4062732624486,184.1356037735849,437.0298076818799,220.913,103,784.6660972618073,15.363185788568103,1.942184429908024,True,ttft_outlier_vs_group
2,prefill_token_fit_plus25w,32,1581,1558,24,266,266.0,1021.8323507579044,1051.950761815533,1163.9562466181817,1169.5787182450294,1035.407940595178,89.23384,115.8997402188301,136.366,32,398.5632959011127,18.08432676625671,2.5637893937213687,True,ttft_outlier_vs_group
2,prefill_token_fit_plus25w,64,2175,2087,7,287,287.0,776.0077892016852,658.8395019061863,1254.7789525939152,1275.583583889529,805.2640851601609,116.6624193548387,182.15026904632967,161.271,64,486.6963925160235,30.933770391129627,1.594439163993057,True,ttft_outlier_vs_group
2,prefill_token_fit_plus25w,64,2175,2103,24,287,287.0,977.9130126189556,969.6040072012692,1170.3265930293128,1183.1850999360904,1063.170861969411,157.82282352941175,231.4574500442953,161.77,64,486.6963925160235,30.933770391129627,2.009287571587578,True,ttft_outlier_vs_group
2,prefill_token_fit_plus25w,103,6053,5988,3,310,310.0,1178.3568292395075,1103.0418490990996,1651.930895028636,1674.0915901958942,1206.0124005860134,189.28565454545452,389.1792022752935,265.813,103,782.6226821205425,15.167613181475417,1.505651262300129,True,ttft_outlier_vs_group
2,prefill_token_fit_plus25w,103,6053,5976,12,310,310.0,1187.1313291095487,1097.6830921135845,1619.8312612250447,1634.4883095286789,1234.9071747451587,230.2141052631579,431.888615477562,272.043,103,782.6226821205425,15.167613181475417,1.5168629228748856,True,ttft_outlier_vs_group
2,prefill_token_fit_plus25w,103,6053,5920,22,310,310.0,1249.7662030232764,1178.8642620667815,1883.976438269019,1917.6979626435789,1280.9574462437224,180.29228571428573,408.2836413604873,288.499,103,782.6226821205425,15.167613181475417,1.596894942575639,True,ttft_outlier_vs_group
2,prefill_token_fit_plus25w,103,6053,5930,31,310,310.0,1269.447795459006,1191.045551095158,1943.9077354501933,1967.933316193521,1301.2935400135743,162.90362962962962,379.1469128299289,286.469,103,782.6226821205425,15.167613181475417,1.6220431945818317,True,ttft_outlier_vs_group
2,prefill_token_fit_plus25w,103,6053,5971,40,310,310.0,1349.153498499609,1496.4805888012052,1759.9119233898818,1808.0615474935623,1380.946024501859,183.87245833333333,399.4210305673877,289.289,103,782.6226821205425,15.167613181475417,1.723887550567832,True,ttft_outlier_vs_group
2,prefill_token_fit_plus25w,103,6053,5997,50,310,310.0,1267.6784785789916,1161.671621259302,1914.846168877557,1925.810608016327,1293.2827636346365,169.23094545454546,362.56954094716855,279.578,103,782.6226821205425,15.167613181475417,1.6197824411939787,True,ttft_outlier_vs_group
2,prefill_manual_buckets,32,1581,1581,9,220,220.0,864.6681575628463,880.9286893811077,974.4481940288096,979.244118342176,923.430355382152,129.33275,145.25808812427522,137.783,32,412.6381768801366,18.423190580506343,2.0954633041964406,True,ttft_outlier_vs_group
2,prefill_manual_buckets,64,2175,2106,4,220,220.0,775.4399421974085,657.926230924204,1309.7241056151688,1316.8011906044558,811.6301423942787,86.9659375,140.49873622000217,143.223,64,507.5387738943391,30.9654230477463,1.5278437472815463,True,ttft_outlier_vs_group
2,prefill_manual_buckets,64,2175,2121,20,220,220.0,872.5555748824263,984.873098321259,1150.4788383143025,1176.4194021234289,1072.83893434942,144.21133333333333,213.0577300157547,144.635,64,507.5387738943391,30.9654230477463,1.719189980673432,True,ttft_outlier_vs_group
2,prefill_manual_buckets,64,2175,2101,39,220,220.0,1057.3208425557823,1121.421780437231,1297.8674963815135,1329.43589637056,1086.8560634044115,126.85207407407408,204.77213306925032,142.609,64,507.5387738943391,30.9654230477463,2.0832316602000116,True,ttft_outlier_vs_group
2,prefill_manual_buckets,103,6053,6002,1,260,260.0,1249.2421447588763,1308.1630198284984,1770.14827854,1820.070342971012,1279.9967133521454,150.41901960784313,329.10192643492826,226.377,103,794.9480143922733,15.75656134400117,1.5714765269448525,True,ttft_outlier_vs_group
2,prefill_manual_buckets,103,6053,5984,20,260,260.0,1380.603388182421,1479.6513551846149,1874.3670392781496,1905.2843672502784,1419.943118707539,183.97227450980392,416.85249398948633,219.101,103,794.9480143922733,15.75656134400117,1.7367216008934534,True,ttft_outlier_vs_group
2,prefill_manual_buckets,103,6053,6012,29,260,260.0,1259.8639707334196,1200.300191063434,1708.6521070450544,1745.4567136615517,1318.7591557219191,185.63397297297297,366.1600180382922,248.474,103,794.9480143922733,15.75656134400117,1.5848381880626095,True,ttft_outlier_vs_group
2,prefill_manual_buckets,103,6053,5983,39,260,260.0,1364.000613575132,1424.3986336514354,1764.1313655301929,1831.6984902415425,1393.5912346322705,178.00451923076923,389.3133751173432,216.617,103,794.9480143922733,15.75656134400117,1.7158362419684658,True,ttft_outlier_vs_group
2,prefill_manual_buckets,103,6053,5995,48,260,260.0,1231.4398541540197,1184.8302660509944,1673.0082275345922,1717.1463592723012,1287.4956104759742,215.33476470588235,419.23225220388525,224.805,103,794.9480143922733,15.75656134400117,1.5490822441961043,True,ttft_outlier_vs_group
2,prefill_manual_buckets,112,11106,11050,20,260,260.0,1852.409977116622,1746.5561255812645,2737.5485627679154,2860.638414998539,1880.984956431868,202.0980823529412,666.2700470139166,260.493,112,1185.5519041377452,17.35167648335596,1.5624874547048064,True,ttft_outlier_vs_group
2,baseline_350w,32,1581,1588,17,350,350.0,987.8557287156582,925.9497793391348,1207.6046569738537,1208.1393256038427,1014.5032413565788,125.84566666666666,169.21696929041545,135.295,32,400.9042672114447,21.38472428487151,2.4640688800517156,True,ttft_outlier_vs_group
2,baseline_350w,64,2175,2113,5,350,350.0,1025.0655041236314,1033.9807115960866,1210.1453276118264,1270.3558435849843,1121.7378757428378,158.69762500000002,249.7422933677435,163.838,64,488.3317115964019,32.71614070763462,2.0991172184427604,True,ttft_outlier_vs_group
2,baseline_350w,64,2175,2128,22,350,350.0,1125.7192465564003,1130.0428479444236,1379.424104187637,1394.227565350011,1232.063189294422,157.46380000000002,265.8045200378895,160.693,64,488.3317115964019,32.71614070763462,2.3052347816534775,True,ttft_outlier_vs_group
2,baseline_350w,103,6053,5973,2,350,350.0,1307.2356992690525,1288.0832948721943,1721.4931070804596,1759.36707069166,1359.9463517651034,212.7849,428.1530162673712,262.418,103,778.3905705301435,16.05233910620143,1.6794084470714041,True,ttft_outlier_vs_group
