full_repeat,strategy,query_count,target_input_tokens,actual_input_tokens,batch_repeat,power_limit,actual_power_limit,avg_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,avg_e2e_ms,avg_power_w,total_energy_j,peak_power_w,num_requests,group_median_ttft_ms,group_mad_ttft_ms,ttft_deviation_ratio,is_suspicious,suspicious_reason
1,prefill_manual_buckets,64,2175,2104,15,220,220.0,420.8699196096859,423.907317686826,528.0198698397726,541.8560926942155,455.6797024779371,126.15478571428572,105.46413326488224,134.864,64,507.5387738943391,30.9654230477463,0.8292369790397607,False,
1,prefill_manual_buckets,64,2175,2111,16,220,220.0,630.7533938379493,728.481882950291,755.888222460635,779.1773051116616,666.6658946996904,136.57214285714286,132.014076764243,142.799,64,507.5387738943391,30.9654230477463,1.242768880490028,False,
1,prefill_manual_buckets,64,2175,2144,17,220,220.0,511.4127467531944,581.3346384093165,623.8565928302705,634.8398744501173,553.2420511517557,137.51236363636363,131.86876561884446,149.948,64,507.5387738943391,30.9654230477463,1.0076328608928347,False,
1,prefill_manual_buckets,64,2175,2124,18,220,220.0,507.15588153980207,581.7691676784307,597.7293405216187,601.2452179566026,553.8588464769418,138.2905,117.27196643817426,143.097,64,507.5387738943391,30.9654230477463,0.9992455899445887,False,
1,prefill_manual_buckets,64,2175,2135,19,220,220.0,439.3658442349988,532.0786007214338,597.3017992917448,611.5203012200072,470.827575561998,130.46440625,117.62255656205862,140.791,64,507.5387738943391,30.9654230477463,0.8656793664526353,False,
1,prefill_manual_buckets,64,2175,2106,20,220,220.0,526.3563643384259,608.6245309561491,634.2815772630274,673.789700102061,558.3954319517943,144.1771515151515,121.48086461149562,145.242,64,507.5387738943391,30.9654230477463,1.037076163264729,False,
1,prefill_manual_buckets,64,2175,2113,21,220,220.0,451.44419776625,532.9670466016978,601.6952351434156,634.7409421438351,478.5826317820465,134.16231249999998,120.52874382083117,143.326,64,507.5387738943391,30.9654230477463,0.8894772596432858,False,
1,prefill_manual_buckets,64,2175,2111,22,220,220.0,494.9368055094965,591.4204514119774,621.5734024997801,632.2945400746539,528.2658699143212,138.8050294117647,115.69828148745088,143.078,64,507.5387738943391,30.9654230477463,0.9751704322250143,False,
1,prefill_manual_buckets,64,2175,2117,23,220,220.0,518.9414528140333,573.5764738637954,653.7966828793287,670.0691309059039,556.716562154179,135.53718181818184,128.47289098059048,141.55,64,507.5387738943391,30.9654230477463,1.0224666163576066,False,
1,prefill_manual_buckets,64,2175,2114,24,220,220.0,473.3933885654551,412.1403284370899,615.5009602429345,625.2362461946905,504.0418458011118,138.046,110.6769905295372,143.662,64,507.5387738943391,30.9654230477463,0.9327235925900067,False,
1,prefill_manual_buckets,64,2175,2113,25,220,220.0,480.0909494515509,548.6229739617556,614.7089749341831,670.6699238205326,520.3460110205924,136.63942424242424,129.9664697247563,140.713,64,507.5387738943391,30.9654230477463,0.945919748688004,False,
1,prefill_manual_buckets,64,2175,2105,26,220,220.0,448.644945412525,550.5099669098854,588.7196682859212,594.1454930044711,480.8157934676274,129.6667272727273,120.61368404687536,143.085,64,507.5387738943391,30.9654230477463,0.883961912840821,False,
1,prefill_manual_buckets,64,2175,2089,27,220,220.0,542.3410610237624,633.1952770706266,661.2631761701778,728.9586568111554,584.859696784406,133.65664285714286,120.82959428460258,140.809,64,507.5387738943391,30.9654230477463,1.0685706963083546,False,
1,prefill_manual_buckets,64,2175,2105,28,220,220.0,501.2975124045624,576.8124836031348,625.3554512746632,635.6276219664142,545.809059862222,131.74437142857144,127.66241372274672,142.122,64,507.5387738943391,30.9654230477463,0.9877028873244745,False,
1,prefill_manual_buckets,64,2175,2142,29,220,220.0,556.099354820617,663.605994079262,689.3585673300549,693.2260860688984,594.6331320519676,131.22382352941176,123.09907960141406,143.638,64,507.5387738943391,30.9654230477463,1.095678563735482,False,
1,prefill_manual_buckets,64,2175,2137,30,220,220.0,471.0569752423908,548.2778970617801,612.4244631733745,633.386806845665,511.8907948562992,133.7535588235294,126.11851894225092,143.102,64,507.5387738943391,30.9654230477463,0.9281201742045758,False,
1,prefill_manual_buckets,64,2175,2116,32,220,220.0,452.2243749524933,565.8418696839362,615.0886054383591,640.4772222228348,478.3494642251753,143.63549999999998,124.93047244048115,144.143,64,507.5387738943391,30.9654230477463,0.8910144371484782,False,
1,prefill_manual_buckets,64,2175,2118,33,220,220.0,478.0578508507461,487.85707261413336,698.888457310386,701.6577874869108,507.5844316088478,138.3333125,126.75208487531545,142.92,64,507.5387738943391,30.9654230477463,0.9419139491208007,False,
1,prefill_manual_buckets,64,2175,2130,34,220,220.0,527.2804590713349,588.4532800409943,625.5632371641695,651.7095282394439,569.4342919887276,131.09677777777776,124.79033583683436,143.879,64,507.5387738943391,30.9654230477463,1.0388969004782,False,
1,prefill_manual_buckets,64,2175,2123,35,220,220.0,592.0960800722241,693.5457994695753,715.5955270398408,760.3261093003673,635.9828821368865,135.64084375,128.91035687015204,141.182,64,507.5387738943391,30.9654230477463,1.1666026528950248,False,
1,prefill_manual_buckets,64,2175,2110,36,220,220.0,507.0355092102545,573.3434464782476,638.2465220987797,660.517490725033,546.5690536220791,131.33172727272728,122.5730933214968,142.731,64,507.5387738943391,30.9654230477463,0.9990084212084467,False,
1,prefill_manual_buckets,64,2175,2108,37,220,220.0,565.6789702479728,642.663806444034,682.9345004633068,703.0149784451351,609.615440152993,136.9739393939394,127.90521712202012,148.465,64,507.5387738943391,30.9654230477463,1.1145532111911856,False,
1,prefill_manual_buckets,64,2175,2132,38,220,220.0,501.8668053889997,561.0035522840917,648.7780334893613,675.7458121143281,556.0058383853175,132.7470588235294,127.50674683907452,143.7,64,507.5387738943391,30.9654230477463,0.9888245612018596,False,
1,prefill_manual_buckets,64,2175,2138,39,220,220.0,548.5802598268492,602.7721611317247,664.3113656667991,692.6735201478004,592.6756940607447,135.24918181818182,116.12109688216992,141.727,64,507.5387738943391,30.9654230477463,1.0808637448871132,False,
1,prefill_manual_buckets,64,2175,2105,40,220,220.0,493.9519498366281,546.4513066690415,631.7125628469511,712.1859044069424,530.8340514457086,131.7905806451613,122.84895192312426,143.294,64,507.5387738943391,30.9654230477463,0.9732299781680531,False,
1,prefill_manual_buckets,64,2175,2102,41,220,220.0,510.8107919368194,593.8005526550114,623.0416655773297,690.2539234980941,547.9803578273277,128.0018,123.325495226717,141.461,64,507.5387738943391,30.9654230477463,1.0064468336426282,False,
1,prefill_manual_buckets,64,2175,2145,42,220,220.0,620.0694732469856,686.9025963824242,736.5196410100906,776.1630451306701,663.7578103764099,126.70688571428572,125.45162989229476,143.126,64,507.5387738943391,30.9654230477463,1.221718428503895,False,
1,prefill_manual_buckets,64,2175,2080,43,220,220.0,448.8705538460636,545.1078491751105,603.3291533589363,629.8665652796626,476.100351443165,131.05640625,121.75073223587128,145.165,64,507.5387738943391,30.9654230477463,0.884406427516631,False,
1,prefill_manual_buckets,64,2175,2129,44,220,220.0,522.1999124551076,629.7065259423107,654.3567964574322,658.1228081462905,553.4295964389457,141.508375,121.64050743600728,143.455,64,507.5387738943391,30.9654230477463,1.0288867359793494,False,
1,prefill_manual_buckets,64,2175,2116,45,220,220.0,462.10978324961616,537.1676899958402,608.1630535423756,622.5282614445314,496.53637572191656,139.4622,127.87051917772293,151.224,64,507.5387738943391,30.9654230477463,0.9104915860986407,False,
1,prefill_manual_buckets,64,2175,2110,46,220,220.0,471.6203670395771,537.1513103600591,591.995486849919,614.2081704968587,513.3331459437613,142.55006896551723,113.96232105544516,142.552,64,507.5387738943391,30.9654230477463,0.9292302210151148,False,
1,prefill_manual_buckets,64,2175,2122,47,220,220.0,476.0564472089754,552.0278364419937,615.167049295269,618.8233153801411,516.4957405359019,130.09554545454546,120.66206879002398,136.187,64,507.5387738943391,30.9654230477463,0.937970597903683,False,
1,prefill_manual_buckets,64,2175,2100,48,220,220.0,536.8683178239735,590.3210295364261,634.166796063073,677.2151433676481,583.7076191455708,127.19638888888888,125.2274441617065,142.943,64,507.5387738943391,30.9654230477463,1.0577877896984877,False,
1,prefill_manual_buckets,64,2175,2092,50,220,220.0,443.0913423129823,446.47264620289207,598.5289656789973,614.5769450766966,464.0275166966603,147.72378787878787,128.6730972853574,153.38,64,507.5387738943391,30.9654230477463,0.8730196885513744,False,
