timestamp,power_w,memory_gb,temperature_c
1773178654.092987,85.25,14.056640625,59
1773178654.3941643,74.04,14.056640625,61
1773178654.656343,121.27,14.056640625,61
1773178654.9190834,121.27,14.056640625,61
1773178655.1803613,121.27,14.056640625,61
1773178655.442139,121.27,14.056640625,61
1773178655.7040186,121.27,14.056640625,62
1773178655.9669738,121.27,14.056640625,62
1773178656.22854,121.27,14.056640625,62
1773178656.4907753,121.27,14.056640625,62
1773178656.7546294,121.27,14.056640625,62
1773178657.0171785,121.27,14.056640625,62
1773178657.278206,121.27,14.056640625,62
1773178657.539416,121.27,14.056640625,62
1773178657.7998714,121.27,14.056640625,62
1773178658.0610836,121.27,14.056640625,62
1773178658.3220644,121.27,14.056640625,62
1773178658.5866022,121.27,14.056640625,62
1773178658.848736,121.27,14.056640625,62
1773178659.1130164,121.27,14.056640625,62
1773178659.367986,121.27,14.056640625,62
1773178659.630061,121.27,14.056640625,62
1773178659.8862178,121.27,14.056640625,62
1773178660.1490793,121.27,14.056640625,63
1773178660.4100316,121.27,14.056640625,63
1773178660.6702802,227.22,14.056640625,63
1773178660.931605,227.22,14.056640625,63
1773178661.193803,227.22,14.056640625,63
1773178661.45401,227.22,14.056640625,63
1773178661.7152004,227.22,14.056640625,63
1773178661.9758174,227.22,14.056640625,63
1773178662.2365193,227.22,14.056640625,63
1773178662.4898844,227.22,14.056640625,63
1773178662.752825,227.22,14.056640625,63
1773178663.0128894,227.22,14.056640625,63
1773178663.2734325,227.22,14.056640625,63
1773178663.5375721,227.22,14.056640625,63
1773178663.7979527,227.22,14.056640625,63
1773178664.0518181,227.22,14.056640625,63
1773178664.3139527,227.22,14.056640625,63
1773178664.575002,227.22,14.056640625,63
1773178664.8356476,227.22,14.056640625,63
1773178665.0971792,227.22,14.056640625,63
1773178665.3572881,227.22,14.056640625,63
1773178665.617918,227.22,14.056640625,63
1773178665.8787754,227.22,14.056640625,63
1773178666.1371975,227.22,14.056640625,63
1773178666.3862708,227.22,14.056640625,64
1773178666.6468086,227.22,14.056640625,64
1773178666.9066298,227.22,14.056640625,64
1773178667.177692,228.48,14.056640625,64
1773178667.439403,228.48,14.056640625,64
1773178667.6990585,228.48,14.056640625,63
1773178667.9544578,228.48,14.056640625,64
1773178668.2152936,228.48,14.056640625,64
1773178668.4759407,228.48,14.056640625,64
1773178668.7374172,228.48,14.056640625,64
1773178668.9997423,228.48,14.056640625,64
1773178669.2610793,228.48,14.056640625,64
1773178669.5229807,228.48,14.056640625,64
1773178669.780983,228.48,14.056640625,64
1773178670.043332,228.48,14.056640625,64
1773178670.3042693,228.48,14.056640625,64
1773178670.566312,228.48,14.056640625,64
1773178670.8274431,228.48,14.056640625,64
1773178671.0770104,228.48,14.056640625,64
1773178671.3376715,228.48,14.056640625,64
1773178671.598984,228.48,14.056640625,64
1773178671.8593323,228.48,14.056640625,64
1773178672.109527,228.48,14.056640625,64
1773178672.369976,228.48,14.056640625,64
1773178672.6309323,228.48,14.056640625,64
1773178672.9035895,228.48,14.056640625,64
1773178673.1477349,228.48,14.056640625,64
1773178673.3822582,228.48,14.056640625,64
1773178673.6438935,228.48,14.056640625,64
1773178673.8951685,228.48,14.056640625,64
1773178674.1522355,228.48,14.056640625,64
1773178674.4111493,228.48,14.056640625,64
1773178674.6654718,228.01,14.056640625,64
1773178674.926831,228.01,14.056640625,64
1773178675.1787071,228.01,14.056640625,65
1773178675.4441774,228.01,14.056640625,65
1773178675.6939101,228.01,14.056640625,65
1773178675.9541945,228.01,14.056640625,65
1773178676.2163436,228.01,14.056640625,65
1773178676.4778624,228.01,14.056640625,65
1773178676.739419,228.01,14.056640625,65
1773178677.0013516,228.01,14.056640625,65
1773178677.2628644,228.01,14.056640625,65
1773178677.5163333,228.01,14.056640625,65
1773178677.777986,228.01,14.056640625,65
1773178678.0294344,228.01,14.056640625,65
1773178678.2918954,228.01,14.056640625,65
1773178678.5518243,228.01,14.056640625,65
1773178678.8137195,228.01,14.056640625,65
1773178679.0768905,228.01,14.056640625,65
1773178679.332445,228.01,14.056640625,65
1773178679.5929668,228.01,14.056640625,65
1773178679.8551383,228.01,14.056640625,65
1773178680.116994,228.01,14.056640625,65
1773178680.3803375,228.01,14.056640625,65
1773178680.6419563,228.01,14.056640625,65
1773178680.9033089,228.01,14.056640625,65
1773178681.1631937,228.1,14.056640625,65
1773178681.424154,228.1,14.056640625,65
1773178681.6848307,228.1,14.056640625,65
1773178681.9461837,228.1,14.056640625,65
1773178682.2083552,228.1,14.056640625,65
1773178682.4698343,228.1,14.056640625,65
1773178682.732447,228.1,14.056640625,65
1773178682.9829547,228.1,14.056640625,65
1773178683.2366495,228.1,14.056640625,65
1773178683.4951193,228.1,14.056640625,65
1773178683.7568738,228.1,14.056640625,65
1773178684.0198824,228.1,14.056640625,65
1773178684.279798,228.1,14.056640625,65
1773178684.5345104,228.1,14.056640625,65
1773178684.795942,228.1,14.056640625,65
1773178685.0585992,228.1,14.056640625,65
1773178685.3215044,228.1,14.056640625,65
1773178685.5774066,228.1,14.056640625,65
1773178685.838818,228.1,14.056640625,65
1773178686.098777,228.1,14.056640625,65
1773178686.360053,228.1,14.056640625,65
