experiment_id,power_cap_w,actual_power_cap_w,load_type,request_count,concurrency,max_tokens,total_time_s,total_energy_j,total_tokens,throughput_tps,avg_ttft_ms,avg_tbt_ms,avg_e2e_ms,edp
150W_mixed_128c_1773164278,150,350.0,mixed,50,128,100,337.57193303108215,77937.7727309334,5000,14.811657933479978,72.89416313171387,66.72333866658838,6678.504691123962,520507780.79929197
