timestamp,power_w,memory_gb,temperature_c
1773171546.51958,82.6,14.056640625,57
1773171546.7819006,98.97,14.056640625,61
1773171547.044199,98.97,14.056640625,61
1773171547.3054678,98.97,14.056640625,61
1773171547.557817,98.97,14.056640625,61
1773171547.8210847,98.97,14.056640625,62
1773171548.083817,98.97,14.056640625,62
1773171548.3476624,98.97,14.056640625,62
1773171548.6104217,98.97,14.056640625,62
1773171548.8651578,98.97,14.056640625,62
1773171549.1269343,98.97,14.056640625,62
1773171549.3891747,98.97,14.056640625,62
1773171549.6507025,98.97,14.056640625,62
1773171549.9018629,98.97,14.056640625,62
1773171550.1627557,98.97,14.056640625,62
1773171550.4243982,98.97,14.056640625,62
1773171550.687107,98.97,14.056640625,62
1773171550.9490955,98.97,14.056640625,62
1773171551.204971,98.97,14.056640625,62
1773171551.4664452,98.97,14.056640625,62
1773171551.7292845,227.84,14.056640625,62
1773171551.990458,227.84,14.056640625,63
1773171552.243426,227.84,14.056640625,63
1773171552.5049677,227.84,14.056640625,63
1773171552.7683034,227.84,14.056640625,63
1773171553.0289302,227.84,14.056640625,63
1773171553.2819133,227.84,14.056640625,62
1773171553.5431955,227.84,14.056640625,63
1773171553.8036304,227.84,14.056640625,63
1773171554.0664089,227.84,14.056640625,63
1773171554.326455,227.84,14.056640625,63
1773171554.5887613,227.84,14.056640625,63
1773171554.8444016,227.84,14.056640625,63
1773171555.1056983,227.84,14.056640625,63
1773171555.3680284,227.84,14.056640625,63
1773171555.6295455,227.84,14.056640625,63
1773171555.890736,227.84,14.056640625,63
1773171556.1519656,227.84,14.056640625,63
1773171556.4118915,227.84,14.056640625,63
1773171556.6722202,227.84,14.056640625,63
1773171556.9332275,227.84,14.056640625,63
1773171557.1951933,227.84,14.056640625,63
1773171557.4589734,227.84,14.056640625,63
1773171557.7212176,227.84,14.056640625,63
1773171557.9827332,227.84,14.056640625,63
1773171558.2429533,228.36,14.056640625,63
1773171558.500822,228.36,14.056640625,63
1773171558.764961,228.36,14.056640625,64
1773171559.0271676,228.36,14.056640625,64
1773171559.2886207,228.36,14.056640625,64
1773171559.549361,228.36,14.056640625,64
1773171559.8104002,228.36,14.056640625,64
1773171560.0716043,228.36,14.056640625,64
1773171560.3335063,228.36,14.056640625,64
1773171560.5956993,228.36,14.056640625,64
1773171560.8560922,228.36,14.056640625,64
1773171561.1173716,228.36,14.056640625,64
1773171561.3779247,228.36,14.056640625,64
1773171561.639322,228.36,14.056640625,64
1773171561.901143,228.36,14.056640625,64
1773171562.155313,228.36,14.056640625,64
1773171562.416967,228.36,14.056640625,64
1773171562.6778853,228.36,14.056640625,64
1773171562.9396634,228.36,14.056640625,64
1773171563.200366,228.36,14.056640625,64
1773171563.4631662,228.36,14.056640625,64
1773171563.7251472,228.82,14.056640625,64
1773171563.9883142,228.82,14.056640625,64
1773171564.2493374,228.82,14.056640625,64
1773171564.5032346,228.82,14.056640625,64
1773171564.756446,228.82,14.056640625,64
1773171565.0146673,228.82,14.056640625,64
1773171565.2739103,228.82,14.056640625,64
1773171565.5314295,228.82,14.056640625,64
1773171565.8000998,228.82,14.056640625,64
1773171566.0597017,228.82,14.056640625,64
1773171566.3123608,228.82,14.056640625,64
1773171566.5718162,228.82,14.056640625,65
1773171566.8329852,228.82,14.056640625,64
1773171567.0910208,228.82,14.056640625,65
1773171567.3472133,228.82,14.056640625,65
1773171567.608023,228.82,14.056640625,65
1773171567.8699284,228.82,14.056640625,65
1773171568.1316626,228.82,14.056640625,65
1773171568.3924725,228.82,14.056640625,65
1773171568.6539795,228.82,14.056640625,65
1773171568.914153,228.82,14.056640625,65
1773171569.1752934,228.82,14.056640625,65
1773171569.4297538,228.82,14.056640625,65
1773171569.691176,228.82,14.056640625,65
1773171569.9525893,228.82,14.056640625,65
1773171570.2159889,228.82,14.056640625,65
1773171570.4785745,228.82,14.056640625,65
1773171570.7399008,229.69,14.056640625,65
1773171571.0016232,229.69,14.056640625,65
1773171571.2634442,229.69,14.056640625,65
1773171571.526078,229.69,14.056640625,65
1773171571.7868416,229.69,14.056640625,65
1773171572.0469058,229.69,14.056640625,65
1773171572.3087785,229.69,14.056640625,65
1773171572.5701742,229.69,14.056640625,65
1773171572.8325448,229.69,14.056640625,65
1773171573.0841916,229.69,14.056640625,65
1773171573.3440325,229.69,14.056640625,65
1773171573.604627,229.69,14.056640625,65
1773171573.8687515,229.69,14.056640625,65
1773171574.1301134,229.69,14.056640625,65
1773171574.3914256,229.69,14.056640625,65
1773171574.6533332,229.69,14.056640625,65
1773171574.9154243,229.69,14.056640625,65
1773171575.1772742,229.69,14.056640625,65
1773171575.4386609,229.69,14.056640625,65
1773171575.699759,229.69,14.056640625,65
1773171575.954069,229.69,14.056640625,65
1773171576.2142797,229.69,14.056640625,65
1773171576.4742866,229.69,14.056640625,65
1773171576.7378595,230.04,14.056640625,65
1773171576.9991672,230.04,14.056640625,65
1773171577.260738,230.04,14.056640625,65
1773171577.522267,230.04,14.056640625,65
