experiment_id,power_cap_w,actual_power_cap_w,load_type,request_count,concurrency,max_tokens,total_time_s,total_energy_j,total_tokens,throughput_tps,avg_ttft_ms,avg_tbt_ms,avg_e2e_ms,edp
150W_mixed_128c_1773174422,150,350.0,mixed,50,128,100,337.9066672325134,77866.0377677095,5000,14.796985336070632,72.78876781463623,66.79302316723448,6685.29806137085,520557671.3350977
