experiment_id,power_cap_w,actual_power_cap_w,load_type,request_count,concurrency,max_tokens,total_time_s,total_energy_j,total_tokens,throughput_tps,avg_ttft_ms,avg_tbt_ms,avg_e2e_ms,edp
300W_mixed_32c_1773157173,300,350.0,mixed,50,32,100,337.9432444572449,78288.63850740067,5000,14.795383787092032,72.8850269317627,66.79861709325,6685.948119163513,523433775.3804277
