experiment_id,power_cap_w,actual_power_cap_w,load_type,request_count,concurrency,max_tokens,total_time_s,total_energy_j,total_tokens,throughput_tps,avg_ttft_ms,avg_tbt_ms,avg_e2e_ms,edp
300W_mixed_128c_1773178484,300,350.0,mixed,50,128,100,337.6443247795105,77363.48564210655,5000,14.808482278697014,72.67387390136719,66.74243445348259,6680.174884796143,516801613.78668714
