timestamp,power_w,memory_gb,temperature_c
1773172053.9906297,87.34,14.056640625,59
1773172054.2532387,104.99,14.056640625,61
1773172054.5142407,104.99,14.056640625,61
1773172054.7640872,104.99,14.056640625,61
1773172055.025617,104.99,14.056640625,61
1773172055.2820756,104.99,14.056640625,62
1773172055.5429661,104.99,14.056640625,62
1773172055.805728,104.99,14.056640625,62
1773172056.0679905,104.99,14.056640625,62
1773172056.3304012,104.99,14.056640625,62
1773172056.59232,104.99,14.056640625,62
1773172056.8535516,104.99,14.056640625,62
1773172057.117302,104.99,14.056640625,62
1773172057.3782024,104.99,14.056640625,62
1773172057.6399002,104.99,14.056640625,62
1773172057.901931,104.99,14.056640625,62
1773172058.1643438,104.99,14.056640625,62
1773172058.4189525,104.99,14.056640625,62
1773172058.6810257,104.99,14.056640625,62
1773172058.9434052,104.99,14.056640625,62
1773172059.2050133,104.99,14.056640625,62
1773172059.4681053,104.99,14.056640625,63
1773172059.7287674,104.99,14.056640625,63
1773172059.9907687,104.99,14.056640625,63
1773172060.2532535,228.15,14.056640625,63
1773172060.5172553,228.15,14.056640625,63
1773172060.7824602,228.15,14.056640625,63
1773172061.0452037,228.15,14.056640625,63
1773172061.3075922,228.15,14.056640625,63
1773172061.5689325,228.15,14.056640625,63
1773172061.830745,228.15,14.056640625,63
1773172062.0819616,228.15,14.056640625,63
1773172062.3440983,228.15,14.056640625,63
1773172062.6064065,228.15,14.056640625,63
1773172062.8689194,228.15,14.056640625,63
1773172063.131595,228.15,14.056640625,63
1773172063.3939497,228.15,14.056640625,63
1773172063.6547422,228.15,14.056640625,63
1773172063.9168277,228.15,14.056640625,63
1773172064.1781898,228.15,14.056640625,63
1773172064.4420018,228.15,14.056640625,63
1773172064.705108,228.15,14.056640625,63
1773172064.9662414,228.15,14.056640625,63
1773172065.2294035,228.15,14.056640625,63
1773172065.492084,228.15,14.056640625,63
1773172065.743259,228.15,14.056640625,63
1773172066.0080607,228.15,14.056640625,64
1773172066.2717018,228.79,14.056640625,64
1773172066.5344405,228.79,14.056640625,64
1773172066.79704,228.79,14.056640625,64
1773172067.05974,228.79,14.056640625,64
1773172067.3221626,228.79,14.056640625,64
1773172067.5852041,228.79,14.056640625,64
1773172067.847996,228.79,14.056640625,64
1773172068.1022215,228.79,14.056640625,64
1773172068.3540745,228.79,14.056640625,64
1773172068.6172795,228.79,14.056640625,64
1773172068.8740053,228.79,14.056640625,64
1773172069.1325824,228.79,14.056640625,64
1773172069.3888507,228.79,14.056640625,64
1773172069.6483989,228.79,14.056640625,64
1773172069.906268,228.79,14.056640625,64
1773172070.1668131,228.79,14.056640625,64
1773172070.4274428,228.79,14.056640625,64
1773172070.6918795,228.79,14.056640625,64
