experiment_id,power_cap_w,actual_power_cap_w,load_type,request_count,concurrency,max_tokens,total_time_s,total_energy_j,total_tokens,throughput_tps,avg_ttft_ms,avg_tbt_ms,avg_e2e_ms,edp
250W_mixed_8c_1773178992,250,350.0,mixed,50,8,100,337.92716550827026,77498.04385703092,5000,14.796087767846625,72.84380912780762,66.79619162973731,6685.666780471802,518126097.3664984
